,Bonds_US_10Y,Bonds_Canada_10Y,Bonds_Germany_10Y,Bonds_UK_10Y,Equity_US_Big,Equity_US_Small,Equity_EMU,Equity_EMU_Small,Equity_UK,Equity_Japan_Broad,Equity_EM,Commodity_WTI,Commodity_Gold,Commodity_Copper
2015-07-10,-0.0011169811320751455,-0.0007147451933378068,-0.007246376811594901,-0.005601516718372723,0.00012084592145034101,-0.00040167095115661855,0.029411764705882026,0.01760563380281699,0.01307839388145271,-0.019526482536267653,-0.03413217138707347,-0.058099924299772954,-0.00626993135506182,-0.03139776811045958
2015-07-17,0.003106548406800025,0.011086474501108556,0.012939615129396564,-8.666262241174838e-05,0.024045432576124126,0.015028530097243697,0.038755304101838695,0.036332179666644704,0.014947908802657617,0.03136669153111571,0.008592910848549629,-0.0383765320474182,-0.025401142235518037,-0.0132786565123999
2015-07-24,0.004708027750248478,0.007498585172608596,0.007861120209629702,0.011787138152193455,-0.019469026548672774,-0.03127474267616803,-0.019880174291939112,-0.009181969824811786,-0.02967866706337363,-0.016413227274940767,-0.04355697550585724,-0.0480568324279147,-0.03984819734345357,-0.04304373639422132
2015-07-31,0.005671613051890345,0.004634180592613779,0.003574910627234029,0.004796984752440503,0.010108303249097617,0.00956272987331408,-0.00027785495971133223,-0.008003369776648617,0.020160981218857676,0.011042944817398093,0.0021155773299186276,-0.011413520632133523,0.008835154615205898,-0.006100713473270458
2015-08-07,0.00012241294752346477,0.0017472742521666973,0.00019430051813440485,0.0024722932651326524,-0.011913271384321966,-0.025259067357513043,0.011673151750972721,-0.005520169916569784,0.004283137962127759,0.0024271842228238416,-0.023666666666666614,-0.07504440497335707,-0.0005761696243373748,-0.015293383270911343
2015-08-14,-0.0007351723889017503,0.0025814553826837283,0.0014893479246265162,-0.000935453695042221,0.0077164215095242294,0.005066445182724255,-0.03983516483516458,-0.019641332066882566,-0.019827908716797515,-0.0031476995555520526,-0.02276089677933346,-0.035525684109457445,0.01637265075521732,-0.0030639197041733013
2015-08-21,0.01030548196678005,0.010020876826722036,0.006142506142505999,0.014215185563500654,-0.05647284039243794,-0.044789686802743534,-0.06838340486409156,-0.06402439017740458,-0.053129770992366265,-0.078455185956118,-0.07965529288459305,-0.0714285714285714,0.03970504821327281,-0.02034760491733789
2015-08-28,-0.006921480136688363,-0.012539616921593444,-0.011374590321959421,-0.00914813260595937,0.009256910981485955,0.007007526602647474,0.007063882063882199,0.017682642946459604,0.002418574653337613,0.010542962740686557,0.03289889915222077,0.11498257839721249,-0.0194217130387343,0.023041973171787022
2015-09-04,0.004035019208601165,0.0004884175272126257,0.00513520540821677,0.009486701677113407,-0.034175147631612224,-0.023883161512027407,-0.02866727660872226,-0.017832647672959112,-0.02710310439118524,-0.08007303110384079,-0.051941688104863104,0.02115384615384608,-0.013575164125959716,-0.008142116950407119
2015-09-11,-0.0014614538620965067,-0.0019527163679472492,0.002712652586707609,0.00109078704480714,0.020033823338102996,0.02129906706565765,0.002825745682888181,0.006052141599802274,0.012482433661238579,0.03174845716148833,0.041736658483008116,-0.03766478342749513,-0.01601804850535815,0.04754797441364622
2015-09-18,0.0036585917973233073,0.00041925791349295416,-0.000966183574878654,-0.0012572290671359898,0.0003101373003777663,0.003877973112719646,-0.01234322513579933,-0.006979491816590966,-0.004009025587490944,-0.018794914198224988,0.01237328144686578,0.014677103718199414,0.031927089304138345,-0.023000203541624353
2015-09-25,-0.0009768005951450442,-0.004451982192071213,0.0021276595744676996,0.00041960389392414754,-0.01602153294027142,-0.042836294960940546,-0.011139401654996717,-0.01914993039495161,0.0028846946344678326,0.0019718312788383763,-0.04257668711656459,0.0,0.005832361273121256,-0.04208333333333336
2015-10-02,0.011733068009556202,0.011286201022146392,0.011645113555941222,0.011660329531051783,0.012374625504753878,-0.0025112107623318503,-0.009977470228516472,0.0,0.002465483234714183,0.004779308373702884,0.046905036524414134,-0.032786885245901676,-0.004859730505853865,0.006089604175728569
2015-10-09,-0.006644307651391568,-0.010879483400014212,-0.008394810480793602,-0.012361145911634397,0.03319608852290301,0.04432655997122836,0.05396618985695745,0.045238095274018786,0.04779472044597455,0.025741466275067904,0.06267597013098292,0.12662013958125629,0.01670366259711442,0.04961089494163429
2015-10-16,0.004256547876629657,0.004754470621628926,0.006349409953823049,0.005919661733615689,0.008966376089663664,-0.004132587171760238,0.004626773596545286,-0.007289293972078004,-0.006572255692042117,0.0019094377335997503,0.00806358714433797,-0.061061946902654984,0.019867911140221572,-0.008135104520646808
2015-10-23,-0.004722885067422133,-0.003672575746875073,0.003505194060289485,-0.004791929382094162,0.019995062947420594,0.004063283478862312,0.04943199263125586,0.040385498058799874,0.011183744191541,0.04219983681465633,0.0015998171637525704,-0.05278039585296879,-0.015681027562215677,-0.017026578073089604
2015-10-30,-0.005718650790869972,-0.004040547246047854,-0.0015877048139211203,-0.005321844906233331,0.0037512100677639104,-0.002669192354055494,-0.004388531304857168,-0.004852227560708133,-0.015499649505413382,-0.01358411715449892,-0.0374215630347976,0.022885572139303312,-0.017507612005219664,-0.017110266159695908
2015-11-06,-0.012848556045031434,-0.013309608540924889,-0.012912664588766942,-0.009766454352442167,0.009644364074743006,0.03496503496503478,0.017337643255950885,0.015514184521911112,0.0020569620253165777,0.030720339356939963,0.01232665639445285,-0.017996108949416167,-0.04775871610403981,-0.03309692671394793
2015-11-13,0.003843013989237809,0.004977277645530798,0.011212785152726168,0.004802744425386196,-0.03594029850746194,-0.04654654654654666,-0.031195840554593013,-0.03404626777329034,-0.035291331122690894,-0.00231243585426566,-0.053038285914998595,-0.08543833580980686,-0.004358691230313294,-0.0328961991553679
2015-11-20,0.0011111875085445533,0.0035888601780078577,0.007009941371399764,0.008620689655172153,0.03480307158781226,0.02615923009623833,0.030113297555158125,0.025305015679522036,0.036909730747197056,0.026525882078864527,0.04797230464886337,0.0016246953696181787,-0.003969180480971279,-0.048954263387726904
2015-11-27,0.003206709617523451,0.0051494779001577395,0.003607138336918947,0.005077430820005446,0.0005984440454815942,0.023787194134196943,0.009551374819103176,0.00617011882851326,0.00710339384372527,-0.0020070250487117525,-0.032208588957055584,0.003514463368477827,-0.019690576652601877,-0.0050749154180763645
2015-12-04,-0.004180106564388164,0.00021346235947028447,-0.018160035311178824,-0.00909320535488789,-0.0007177033492820062,-0.014407061958694234,-0.04501146788990862,-0.016206745380295318,-0.02335423197492148,-0.00904977352747427,-0.0030476654882359844,-0.04714439655172409,0.028216164514586417,0.009472917172698603
2015-12-11,0.009260598244603457,0.011311090559863235,0.012095058486927046,0.010026340385759669,-0.03770648790998321,-0.050950570342205626,-0.03722605824076797,-0.03606411417028843,-0.04277002086342485,-0.05100576581891647,-0.068598679383712,-0.10376024879841672,-0.011453488372093035,0.01997112608277196
2015-12-18,-0.004649276379044998,0.0020797974594792823,-0.0010679733634880728,-0.001598384790106211,-0.0041814459240178126,0.00665064102564128,0.017415530117812716,0.022166967093967482,0.01508744053378952,0.005353318954868014,0.03347192849834779,-0.01798107255520509,-0.008527906839969401,-0.0075489502241095074
2015-12-25,-0.0024706604134582255,0.002200766718727376,-0.0073580277969937935,-0.0056454330974052835,0.029743975903614217,0.013735218940982064,0.008607439286812513,0.0031645570491571906,0.034471273938385005,0.0010649625833167864,0.02658356652251337,0.019595245743655676,0.006406453909123089,0.006893273116234777
2016-01-01,-0.0021050645983770044,-0.0012750584401779452,0.0005068423720226978,-0.0029032533515502834,-0.007678244972578074,-0.012824986913278713,0.0003047851264856849,0.00901306896209908,-0.0022537025112685516,-0.0021276592891010804,-0.024284475281873052,-0.03386893509766853,-0.011552516798302492,0.0047214353163362865
2016-01-08,0.011913621478829572,0.006099723384637157,0.01101823708206684,0.01558619508435366,-0.0609186931957747,-0.0798055678303139,-0.07708714198659339,-0.06520768192459758,-0.05251694094869319,-0.07889125782561657,-0.08406349206349217,-0.09522256644382843,0.04126416219439477,-0.052396616541353525
2016-01-15,0.008216234205058903,0.01438138879097628,0.004572215958912773,0.008854034910195097,-0.019094951608683797,-0.0339031886285055,-0.030703202377022065,-0.030100334689518005,-0.0232439335887612,-0.028067130182954036,-0.0368778594204906,-0.09911695801045228,-0.01420226778146838,-0.036201338953632534
2016-01-22,-0.0006080040108021878,-0.01292654110779079,0.005736018455016145,-0.004764292878636223,0.01293333333333302,0.00984193259767352,0.030313351498637564,0.010344827871745066,0.02135634588563451,0.025900565943735687,0.030948610911184504,0.03580716143228635,0.00999186708493105,0.033444816053511905
2016-01-29,0.009371762414800422,0.005703020488628807,0.01264645713222956,0.01049802637104258,0.016190601553245365,0.015357353809805074,0.0009917355371904524,0.010726474843966827,0.02534778526926673,0.03598374911899982,0.04412175370008398,0.04171494785631502,0.015472219026803069,0.024894199651481097
2016-02-05,0.006029568268094865,0.006580789694763167,0.0016528925619836432,0.0002493351063821425,-0.02836787564766796,-0.044599573395384895,-0.04986789960369875,-0.049686445034469395,-0.03554186782087598,-0.07226890754242765,-0.018587857715966605,-0.03930292918057099,0.03511753044463317,0.018460043721156172
2016-02-12,0.005393550445921047,0.0005564056196971645,0.004706026158171062,0.013294557540507457,-0.00906545793894209,-0.017251877410188854,-0.045185957594716886,-0.05329949200443729,-0.024165012514024142,-0.06944444416440365,-0.02316391879002566,-0.06831339251254342,0.06796169630642956,-0.03291199618411644
2016-02-19,-0.0011917978063901158,0.0009731683581262196,0.004805645112233581,0.0007380073800737907,0.03027041571370881,0.04140850888062775,0.04186385147433547,0.058445039660804055,0.045989210223754906,0.026930564308822902,0.030548193611382057,-0.002692626346313176,-0.0029205308192856716,0.022564734895191174
2016-02-26,-0.0011939837884044069,-0.0061805555555558556,0.004661581305242857,2.220446049250313e-16,0.014755810916688539,0.026772434308378612,0.023759608665268717,0.023302938667326467,0.028155914433076967,0.030963665295847376,-0.0043313481321063385,0.0614745586708203,-0.010688591983555984,0.022669721451826774
2016-03-04,-0.009560229445506385,-0.004122702816016122,-0.006507984332630445,-0.007046869878728601,0.026894865525672662,0.04336069531627218,0.035494880546075525,0.030693069283646013,0.01661184210526301,0.043824701302060065,0.09203371397498628,0.057327333202895625,0.04467068356534387,0.07062846362457242
2016-03-11,-0.005429343629343664,-0.008490036486106689,-0.0035472464525856395,-0.006601749463608142,0.01253132832080217,0.005923731951129163,0.012524719841792598,0.008165225549738198,-0.007603947581297565,0.009287155544268177,0.010083405950454427,0.07105847520355302,-0.010690135242641285,-0.012114537444933848
2016-03-18,0.008249422152241337,0.0061566768098504365,0.004887101763068058,0.009386941352383937,0.013383130887894668,0.01016746411483238,-0.0030261544316643185,0.006751210666773755,0.010040695359750273,-0.024046921007733313,0.024048877081002562,0.03282653766413257,-0.005277177463939298,0.01538461538461533
2016-03-25,-0.0014489248205077354,0.0010673117973536428,0.003508987934007113,0.0004937865196279478,-0.00441717791411067,-0.020904495149610347,-0.02213279678068436,-0.013049782776376584,-0.012551960224957526,0.00781250053086291,-0.02099420849420841,-0.05419872867179665,-0.025414308811641084,-0.025911286780851972
2016-04-01,0.00834321321665299,0.0005686260572894675,0.0030672964848779127,0.0028992710404247557,0.017993591323638203,0.03637547678853825,-0.013031550068587361,0.0024485802432911985,0.004622368964093848,-0.03637447817280837,0.024895242790239136,-0.06119561372479665,-0.007413551765254711,-0.021190261496844
2016-04-08,0.005636358194246682,0.0022021737586128687,0.004219925386826029,0.0047080201536298105,-0.011743341404358842,-0.017863554757630018,-0.013898540653231373,-0.00781631661518345,0.010763289787199204,-0.023824257997576148,-0.023208273208273122,0.07460437076111526,0.024234827117935787,-0.040304007369875605
2016-04-15,-0.002981730319396636,-0.0027643889991493253,-0.0019488428745432218,-0.0035350213745484194,0.016783045448976797,0.03107577003930162,0.05073995771670203,0.02264894105312809,0.023735977889773885,0.05261489738934655,0.037178382371045204,0.012622720897615736,-0.008771035186129539,0.028677705783537233
2016-04-22,-0.008969646495806227,-0.010661738574170632,-0.008481815962899208,-0.013612738222917975,0.005301204819276428,0.014803652158496883,0.029175050301810668,0.013480982428576871,-0.007225663014133965,0.06835290539608496,-0.0005934718100889524,0.06405817174515249,0.008642864492231839,0.05563979937011543
2016-04-29,0.004585660792407964,-0.0002155327250515926,-0.0037540771739800194,0.00033456005352872076,-0.01294343240651974,-0.015024458420685227,-0.02997719126751386,-0.010926365625618994,-0.006318483563944377,-0.10597519711061609,-0.004275534441805284,0.02766026684022127,0.04233397939406314,-0.0022099447513812542
2016-05-06,0.0036044209514647374,0.013725208393215782,0.011984185816654502,0.014046822742475484,-0.003035454103933688,-0.012149698474636317,-0.0258649647295931,-0.013448607345164398,-0.02004185447520923,0.013871374247417245,-0.04615935114503822,-0.010924635845471764,-0.0025445292620865922,-0.04828349944629018
2016-05-13,0.003351686530356668,0.006663358616290305,0.002258576486387609,0.00346306068601554,-0.0045061502862017155,-0.012478678516922748,0.008620689655172153,-1.1102230246251565e-16,0.002874743326488627,0.019278607292040784,-0.01750656496186065,0.029294061149351736,-0.01520800627943486,-0.03781708168489639
2016-05-20,-0.009664133747885106,-0.0049292303358919876,-0.0038370180887995486,-0.0062448644207072634,0.0031808172253482425,0.010727272727272696,0.0034188034188034067,0.013145082460600532,0.004914004914004844,0.020439292186748448,-0.0010182003309152643,0.033748055987558256,-0.016140280960446396,-0.011367759100253894
2016-05-27,0.0007231901165047905,-0.00021229920034004923,0.0026901442895572725,0.00140565569704032,0.02304878048780501,0.03444864184205776,0.04429301533219743,0.026910139844084524,0.01890790546047283,0.011061285619358152,0.025608357752579858,0.014292161877538678,-0.029721518987341766,0.024464831804281273
2016-06-03,0.008907762820221432,0.013306908267271433,0.006707317073170405,0.012385434728759304,0.00023840743831216038,0.01034692635423018,-0.024796084828710985,-0.007955077231935559,-0.008958566629339693,-0.03429923120455647,0.024099378881987432,-0.015425689706318746,0.022908730365809093,0.0015522388059701075
2016-06-10,0.0038181608530074573,0.005658005029337332,0.0041934809932904216,0.0033439360574174515,-0.0007150518412585294,0.0018932874354560258,-0.02576112412178022,-0.026886792888018762,-0.01210653753026647,-7.081964850297329e-05,-0.010674429888403614,0.020638746610424974,0.022140597898173686,-0.04005722460658079
2016-06-17,0.0023772737196758875,0.00020837674515528093,0.0001213224143159497,0.006421720045520107,-0.01361889057704635,-0.01175055832331251,-0.02366683476608722,-0.034333909582760835,-0.01789923318408715,-0.04542664226458126,-0.00942255013114024,-0.04442804428044289,0.0142243960870434,0.011301539990064668
2016-06-24,0.00414722566642256,-0.004767397450806121,0.006793231030508773,0.0024230676035865706,-0.019669742593491635,-0.03078607933803834,-0.022598870056496967,-0.02322059569532431,0.025369623655913776,-0.027652733315466027,-0.010229540918163527,0.00556070435588496,0.02406377638895707,0.03291170330345072
2016-07-01,0.005311425873465669,0.010580927025736209,0.005903970118682045,0.017202547728961903,0.03851870200644014,0.03506411980988222,0.037572254335260125,0.014987080274081244,0.06914632148123867,0.02910052945339192,0.06251575497857331,0.005376344086021723,0.014800576645843444,0.04482225656877903
2016-07-08,0.005401339514165215,0.008443663874627916,0.004911061867401534,0.011333643844123609,0.011568276684555956,0.01672153872812343,-0.013927576601671543,-0.015784114167632923,0.0036781609195404297,-0.01413881764731395,-0.0058125741399758235,-0.062490450725744884,0.011648830381664865,-0.04289940828402361
2016-07-15,-0.01436430888907081,-0.013396744591064547,-0.010310507181596207,-0.007445501995701487,0.0152086771987745,0.02428632296548794,0.041313559322033955,0.033626487177812026,0.009314399144907393,0.07464146062034693,0.03663047369049033,0.01368970013037818,-0.01741246957498599,0.05219355605754372
2016-07-22,0.0018957345971566397,0.002172584696856772,0.001866795134289223,0.0027066738844636618,0.0068517013122750825,0.006572379367720371,0.005425567989148616,0.018018018306779293,0.00975794251134654,0.007582650825572523,0.0067909760589319745,-0.05434083601286177,-0.004287347560975485,-0.004519774011299549
2016-07-29,0.006977483443708632,0.005893909626718985,0.008655406623790052,0.009949097639981641,0.000346020761245569,0.005868253574675686,0.0060708263069144675,0.013274335909099433,0.00029964791370162835,-0.017459362220908936,0.007774093975077001,-0.06426385583134986,0.018371447708353195,-0.00011350737797943822
2016-08-05,-0.006811883629005755,-0.0037715517241377894,-0.003933019486324074,0.002290950744558762,0.003920212152657809,0.009367296631060062,-0.004358028830036886,-0.0029112080064810364,0.009585860855238604,0.005514706393140223,0.011117413499716067,-0.000908430232558044,-0.0069529268063516225,-0.03189919400613017
2016-08-12,0.0029566991522667063,0.004056246619794424,0.0037690696978760485,0.011809523809524158,0.001607901688296609,-0.0009768804949529253,0.025589225589225384,0.025304136144080447,0.025369037905199843,0.024375380641920685,0.023336699203411193,0.0712856883069648,0.009840098400984099,-0.004338649155722352
2016-08-19,-0.0043627429897691306,-0.005453810934554326,-0.004827750625819638,-0.007454819277108449,0.0006879944960438422,0.0061114732724902865,-0.025279054497701514,-0.019933554387184804,-0.008030094769586937,-0.019928613877544077,0.0024120162262908362,0.0787642166015956,-0.0073081607795371095,0.010246142974914774
2016-08-26,-0.0043811020733883765,-0.0012186040213937321,0.0043720428819551405,0.006448676124724884,-0.00607310645124326,0.0029966793553088955,0.014819804648029011,0.00920096834779005,-0.0017502917152858455,0.00698027294004655,-0.022859017827846162,-0.01636506687647521,-0.00887210948560635,-0.044532525064117645
2016-09-02,0.0026169362511894168,0.0016267877719788881,-0.00441264162194388,-0.008668777325494093,0.00438090846207051,0.010497416020671668,0.02290076335877833,0.01343570047205045,0.011908240794856528,0.03254972901555431,0.0172375195880905,-0.07198848184290518,-0.009141986477478437,-0.0032942898975109047
2016-09-09,-0.0030846014388234977,-0.007376328077417615,-0.0034849127000599056,-0.010645578283019486,-0.0253673094582183,-0.029486974588461057,-0.009733939000649006,-0.005681817897865038,-0.02158688903328232,-0.020517615097368824,-0.018816021126760507,0.04792277193587324,0.011532916866890952,0.005386216183131287
2016-09-16,0.0007143265111859698,-0.0026588491955275018,0.0018942865872286774,0.0009222965183302012,0.007882224716226904,0.008522025524907217,-0.03874408894477699,-0.016687712629062657,-0.010580416935226822,-0.02462462451124059,-0.009384332116794791,-0.070570817568679,-0.017482185273159145,0.032265919883112115
2016-09-23,0.004668023927647091,0.014073586640622304,0.006525981946816195,0.011134147277893192,0.011957796014067767,0.020778054455647732,0.03496743229345234,0.023879142379681806,0.03151496961056477,0.020935960730035008,0.031626336522228016,0.04442477876106188,0.021854752925249077,0.020287803727294218
2016-09-30,0.0007150963166824287,0.0023195524628185638,0.004059867902805436,-0.00219026422262969,0.0011584800741433199,-0.0015996160921379898,-0.008280887711162754,-0.001903855610819405,-0.0023277806066779316,-0.0012062732271704846,-0.004473052585642345,0.04439925436366732,-0.013343427652124484,0.006242774566474152
2016-10-07,-0.008102955195424477,-0.013000272257010281,-0.010802655401328298,-0.017351247600767894,-0.00647998148576745,-0.013298085396138415,-0.0010020040080158665,-0.009060562752315371,0.02318629238060499,0.013586957080202744,0.004712328767123131,0.04948888528314144,-0.05735660847880297,-0.02136948529411764
2016-10-14,-0.0015615569437763543,-0.0065512723260465755,-0.002745409065950666,-0.01125087897491972,-0.009084556254366993,-0.017699115044247815,0.008024072216649802,0.008180943105187799,-0.005772108601154291,0.005361929973446644,-0.02137870855148294,-0.008039579468151037,0.005291005291005346,-0.02770603428034768
2016-10-21,0.003730188188148187,0.01131472997362204,0.004649455524287305,0.0030027657052547063,0.00364362952515207,0.00537234482188631,0.017247097844113046,0.013842482346731355,0.001290137614679221,0.022222222237111566,0.019839500668746846,0.005610972568578454,0.011538461538461497,-0.010263221444095527
2016-10-28,-0.006113831267770764,-0.008236666895463096,-0.013031299476311875,-0.014574962577798667,-0.005152828200023163,-0.025073988819467097,0.0009781545484186527,-0.007062146634038924,-0.0024337866857552237,0.008985507365879775,-0.01759562841530038,-0.021543707377557286,0.000950570342205248,0.04867634500426976
2016-11-04,0.005427378038378894,0.005259879576441584,0.0025913129318855255,0.010393348257115242,-0.020600353148911288,-0.020743738932456512,-0.03941368078175944,-0.033191086088682376,-0.04334098737083858,-0.031600114969786985,-0.0284792524196239,-0.11009028987802949,0.028739941020642812,0.03385295486272688
2016-11-11,-0.023632245681382447,-0.021549053356282655,-0.013723076923077171,-0.01709131191644231,0.03918269230769189,0.10453801773874116,0.02373685995252628,0.001961746267408415,0.007125712571257381,0.03352121033449018,-0.03950532463071088,-0.016197935208259073,-0.05723447672723736,0.10565995273995732
2016-11-18,-0.012655311432792637,-0.009428651843512492,0.002870156610719432,-0.007567219449364115,0.008905852417302462,0.02572698214703406,0.0009937065253393662,0.005873714907969063,0.009011692857674891,0.03473019505127284,0.002265140677157662,0.043604125203546173,-0.01752216037930332,-0.018624058619987727
